12/31/2017,Retail Dealer,"FAT MARK'S DELI & GRILL, LLC",MARKS DELI  & GRILL,397,AVENUE X,,BROOKLYN,11223,3479906410,Brooklyn,,-73.96818551,40.59077975
12/31/2018,Retail Dealer,N. & R. DELI INC.,,7719,25TH AVE,,EAST ELMHURST,11370,7188992444,Queens,,-73.89111994,40.76259394
12/31/2017,Retail Dealer,KYJW CORPORATION,7 Eleven Store #37035A,478,3RD AVE,,NEW YORK,10016,2122138107,Manhattan,,-73.97884117,40.74475319
12/31/2017,Retail Dealer,"RAMOS, ESTEBAN R",STEVEN DELI & GROCERY,3924,7TH AVE,,BROOKLYN,11232,7189723498,Brooklyn,Plate Number:  1138,-73.9997045,40.64843576
12/31/2017,Retail Dealer,"HOLLIS NEWS & SNACKS, INC.",124 SUPPLY,20517A,HILLSIDE AVE,,HOLLIS,11423,7184651600,Queens,"Sidewalk Cafe Type: Unenclosed, Square Feet: 176, Tables: 12, Chairs: 23",-73.76009957,40.7207521
12/31/2018,Retail Dealer,"A AND R GROCERY, INC.",,5910,92ND ST,,ELMHURST,11373,7184762680,Queens,,-73.86912723,40.73397898
12/31/2017,Retail Dealer,"Empire 36096, LLC",7 Eleven Store #36096A,146,EMPIRE BLVD,,BROOKLYN,11225,7184960726,Brooklyn,,-73.95763657,40.66348309
03/31/2018,market,JB CHURCH FARM CORP,,5014,CHURCH AVE,,BROOKLYN,11203,7183464600,Brooklyn,"Product Category: Fruits, Vegetables, Soft Drinks, or Flowers, 4 foot stands: 2, 5 foot stands: 0, 5.01 to 10 foot stands: 0",-73.93012864,40.6517769
12/31/2017,Retail Dealer,RIVERDALE STATIONARY & CANDY CO INC.,,5667,RIVERDALE AVE,,BRONX,10471,7185490680,Bronx,,-73.90429532,40.90617331
12/31/2017,Retail Dealer,SANA EXPRESS DELI INC.,Vision Building and Restoration Inc,1801,AVENUE U,,BROOKLYN,11229,3472754609,Brooklyn,,-73.95341018,40.59917105
12/31/2018,Retail Dealer,"CHARMAR SUPERETTE, INC.",,85,STUYVESANT PL,,STATEN ISLAND,10301,7189814638,Staten Island,,-74.07759241,40.64386423
12/31/2018,Retail Dealer,"BARTOW FOOD MART, INC.",,1945,BARTOW AVE,,BRONX,10469,7188624316,Bronx,,-73.83360761,40.86818341
12/31/2017,Retail Dealer,"RITE AID OF NEW YORK, INC.",RITE AID STORE #4189,741,COLUMBUS AVE,,NEW YORK,10025,212-791-5795,Manhattan,,-73.9674063,40.79300855
12/31/2018,Retail Dealer,S.F. NEWS INC.,,9427,EAST   59 STREET,LEXINGTON AVENUE,NEW YORK,10022,6464970321,Manhattan,,-73.96818664,40.76222654
12/31/2017,Retail Dealer,"STADIUM GOURMET DELI, INC.",,109,E 161ST ST,,BRONX,10451,347-284-9676,Bronx,,-73.92421716,40.82730552
12/31/2018,Retail Dealer,"RITE AID OF NEW YORK, INC.",RITE AID STORE #2612,344,AVENUE X,,BROOKLYN,11223,212-791-5795,Brooklyn,,-73.97036396,40.59051958
12/31/2017,Retail Dealer,PITKIN AVE DELI & GROCERY CORP,,1801,PITKIN AVE,,BROOKLYN,11212,7184857450,Brooklyn,,-73.90648663,40.67032581
03/31/2018,market,SHREEJI 315 INC,ONE'S CONVENIENCE & SMOKE SHOP,315,1ST AVE,,NEW YORK,10003,2125331074,Manhattan,"Product Category: Fruits, Vegetables, Soft Drinks, or Flowers, 4 foot stands: 2, 5 foot stands: 0, 5.01 to 10 foot stands: 0",-73.98056937,40.73390349
03/31/2018,market,ALL WELL PRODUCE INC.,,131,MOTT ST,,NEW YORK,10013,6466676156,Manhattan,"Product Category: Fruits, Vegetables, Soft Drinks, or Flowers, 4 foot stands: 3, 5 foot stands: 0, 5.01 to 10 foot stands: 0",-73.99683266,40.71833134
12/31/2018,Retail Dealer,"MUBAREZ, MUSID & ALOMARI, NAGI",GARDEN DELI GROCERY,801,AVENUE OF THE AMERICAS,,NEW YORK,10001,212-691-2345,Manhattan,,-73.99079002,40.74567975
12/31/2017,Retail Dealer,LOS VECINOS DELI & GROCERY CORP,,2766,PITKIN AVE,,BROOKLYN,11208,718-484-8606,Brooklyn,,-73.86993382,40.67568103
12/31/2018,Retail Dealer,AVE D & 8 ST DELI CORP.,,113,AVENUE D,,NEW YORK,10009,2125053257,Manhattan,,-73.97603382,40.72370861
12/31/2017,Retail Dealer,104 CANDY CORP,,8691,104TH ST,,JAMAICA,11418,6462707632,Queens,,-73.84323254,40.69476511
12/31/2018,Retail Dealer,NU DELI CORP,,1081,SOUTHERN BLVD,,BRONX,10459,646-641-2933,Bronx,,-73.89193465,40.82557532
03/31/2018,market,"Y & R FARM, INC.",,1033,RUTLAND RD,,BROOKLYN,11212,718-773-0700,Brooklyn,"Product Category: Fruits, Vegetables, Soft Drinks, or Flowers, 4 foot stands: 5, 5 foot stands: 0, 5.01 to 10 foot stands: 0",-73.92553537,40.66323074
12/31/2018,Retail Dealer,CEIBA DELI GROCERY CORP.,PARSONS JEWELRY,1185,DEKALB AVE,,BROOKLYN,11221,3477563258,Brooklyn,,-73.92866253,40.69497603
12/31/2018,Retail Dealer,9715 KILDARE INC.,,9715,3RD AVE,,BROOKLYN,11209,7189210217,Brooklyn,,-74.03426479,40.61558652
12/31/2018,Retail Dealer,MSK FOOD CORP,,2,BAY CLUB DR,,BAYSIDE,11360,718-229-3377,Queens,,-73.78069993,40.77964075
12/31/2018,Retail Dealer,ROCKAWAY EXPRESS DELI CORP II,,9017,ROCKAWAY BEACH BLVD,,ROCKAWAY BEACH,11693,9175139202,Queens,,-73.81405983,40.58699136
12/31/2017,Retail Dealer,"BUSY CORNER GROCERY, INC.",,801,KINGS HWY,,BROOKLYN,11223,7186459833,Brooklyn,,-73.96448657,40.60652832
12/31/2018,Retail Dealer,BEATO DELI FOOD CORP.,,615,E 189TH ST,,BRONX,10458,6463169363,Bronx,,-73.88553185,40.8571388
12/31/2018,Retail Dealer,NORTHERN DELI & GROCERY CORP,,10102,NORTHERN BLVD,,CORONA,11368,347-822-1320,Queens,,-73.86731604,40.75745003
03/31/2018,market,"KHIM'S MILLENIUM MARKET IV, INC.",DONARDI DESIGN LLC,260,BUSHWICK AVE,,BROOKLYN,11206,718-497-7068,Brooklyn,"Product Category: Fruits, Vegetables, Soft Drinks, or Flowers, 4 foot stands: 2, 5 foot stands: 0, 5.01 to 10 foot stands: 0",-73.93975501,40.70710326
12/31/2017,Retail Dealer,985 DAY & NIGHT DELI GROCERY LLC,,985,E 174TH ST,,BRONX,10460,8455361631,Bronx,,-73.88484116,40.83639361
12/31/2018,Retail Dealer,MILK FARM GROCERY OF JUSTIN INC.,,2865,HARWAY AVE,,BROOKLYN,11214,7182656355,Brooklyn,,-73.9841115,40.58766222
03/31/2018,market,MERCEDES IRSHAD,TOP NEWS AND GROCERY,6422,14TH AVE,,BROOKLYN,11219,7182325136,Brooklyn,"Product Category: Fruits, Vegetables, Soft Drinks, or Flowers, 4 foot stands: 1, 5 foot stands: 0, 5.01 to 10 foot stands: 0",-73.99889406,40.62507762
12/31/2017,Retail Dealer,182ND ST DELI GROCERY CORP,,816,E 182ND ST,,BRONX,10460,3478917646,Bronx,,-73.88348647,40.84849093
12/31/2018,Retail Dealer,SAJOMA GOURMET CORP,,57,MALCOLM X BLVD,,BROOKLYN,11221,9292342237,Brooklyn,,-73.93087609,40.69211734
12/31/2017,Retail Dealer,TEJADA DELI GROCERY CORP,,766,E 152ND ST,,BRONX,10455,7184508165,Bronx,,-73.90649912,40.81570431
12/31/2017,Retail Dealer,NATURAL GRILL AND GROCERY CORP,,613,NOSTRAND AVE,,BROOKLYN,11216,9294448990,Brooklyn,,-73.9498918,40.676213
12/31/2017,Retail Dealer,"MACARENO CENTRAL, INC.",,6810,4TH AVE,,BROOKLYN,11220,7188360110,Brooklyn,,-74.02330747,40.63516511
12/31/2017,Retail Dealer,HEIGHTS DELI AND CONVENIENCE CORP.,,89,MONTAGUE ST,,BROOKLYN,11201,9172025422,Brooklyn,,-73.99561848,40.69516275
12/31/2018,Retail Dealer,BAGELS 'N BUNS LTD.,,2491,VICTORY BLVD,,STATEN ISLAND,10314,7187611900,Staten Island,,-74.1464017,40.61027505
12/31/2017,Retail Dealer,M & E GROCERY & TOBACCO CORP,,3890,SEDGWICK AVE,,BRONX,10463,7185103506,Bronx,,-73.89342203,40.88277359
03/31/2018,market,"AJLJ EDIBLES, INC",,470,AVENUE P,,BROOKLYN,11223,347-293-9329,Brooklyn,"Product Category: Fruits, Vegetables, Soft Drinks, or Flowers, 4 foot stands: 4, 5 foot stands: 0, 5.01 to 10 foot stands: 0",-73.97016122,40.60912102
03/31/2018,market,"Rent Ride Return, LLC",,514,ATLANTIC AVE,,BROOKLYN,11217,9175242421,Brooklyn,"Product Category: Ice Cream, 4 foot stands: 1, 5 foot stands: 0, 5.01 to 10 foot stands: 0",-73.98112073,40.68547773
12/31/2018,Retail Dealer,Badwal Corp.,7 Eleven Store #36008A,194,7TH AVE,,NEW YORK,10011,2122555283,Manhattan,,-73.99640565,40.74306706
03/31/2018,market,CAPELLAN DELI GROCERY CORP.,,1626,PARK AVE,,NEW YORK,10029,2128288555,Manhattan,"Product Category: Fruits, Vegetables, Soft Drinks, or Flowers, 4 foot stands: 1, 5 foot stands: 0, 5.01 to 10 foot stands: 0",-73.94358718,40.79884288
12/31/2017,Retail Dealer,YUMMY HAPPY GOURMET DELI INC,PARKWAY LAUNDROMAT,201,E 163RD ST,,BRONX,10451,7185904848,Bronx,,-73.92006812,40.82806575
12/31/2018,Retail Dealer,NEW BROOKLYN DELI AND FOOD CORP,AT&T MOBILITY,252,CENTRAL AVE,,BROOKLYN,11221,,Brooklyn,,-73.92337708,40.69706141
12/31/2018,Retail Dealer,F&H GOURMET DELI GROCERY CORP,,1202,AVENUE Z,,BROOKLYN,11235,347-557-2722,Brooklyn,,-73.95798357,40.58755682
12/31/2018,Retail Dealer,"SAFETY DRUGS OF BENSONHURST, INC.",SILVER ROD DRUGS,6404,18TH AVE,,BROOKLYN,11204,7182365705,Brooklyn,,-73.98968716,40.61963425
12/31/2017,Retail Dealer,7 STARS GROCERY INC,,2356,GRAND CONCOURSE,,BRONX,10458,7183650823,Bronx,"Product Category: Fruits, Vegetables, Soft Drinks, or Flowers, 4 foot stands: 3, 5 foot stands: 0, 5.01 to 10 foot stands: 0",-73.89907451,40.85889158
12/31/2017,Retail Dealer,CPG DISTRIBUTION CORP,SHIV CONSTRUCTION CO,1121,PENNSYLVANIA AVE,,BROOKLYN,11207,7182720887,Brooklyn,,-73.8866529,40.65326837
03/31/2018,market,BROADWAY FRUIT MARKET LLC,BROADWAY FARM,2341,BROADWAY,,NEW YORK,10024,6465050808,Manhattan,"Product Category: Fruits, Vegetables, Soft Drinks, or Flowers, 4 foot stands: 0, 5 foot stands: 8, 5.01 to 10 foot stands: 0",-73.97698579,40.78775744
12/31/2017,Retail Dealer,MEGA MINI MART INC.,,14412,GUY R BREWER BLVD,,JAMAICA,11434,3472799197,Queens,,-73.77213204,40.66871086
12/31/2018,Retail Dealer,ANGELISA FOOD CORP.,,279,TOMPKINS AVE,,BROOKLYN,11216,7182307958,Brooklyn,,-73.94492096,40.6884826
12/31/2017,Retail Dealer,7620 COMMUNITY DELI INC,,7620,LIBERTY AVE,,OZONE PARK,11417,3472658821,Queens,,-73.86118037,40.67922529
12/31/2017,Retail Dealer,KRUPA CARDS SHOP LLC,,532,NEPTUNE AVE,,BROOKLYN,11224,917-405-0211,Brooklyn,,-73.97302186,40.57986766
03/31/2018,market,639 GRAND ST. MEAT & PRODUCE CORP.,ASSOCIATED SUPERMARKET,639,GRAND ST,,BROOKLYN,11211,718-388-6938,Brooklyn,"Product Category: Fruits, Vegetables, Soft Drinks, or Flowers, 4 foot stands: 5, 5 foot stands: 0, 5.01 to 10 foot stands: 0",-73.94659374,40.71139396
12/31/2017,Retail Dealer,"SHAH, RIZA & SHAH, DHIRENDRA",SHAH LOBBY STAND,160,BROADWAY,,NEW YORK,10038,2122277960,Manhattan,,-74.01024018,40.70949279
12/31/2017,Retail Dealer,97 TOBACCO SHOP INC.,,2578,BROADWAY,,NEW YORK,10025,347-599-5998,Manhattan,,-73.97117925,40.79545785
12/31/2017,Retail Dealer,BLU LINE DELI AND GROCERY CORP,,1891,FULTON ST,,BROOKLYN,11233,3472809034,Brooklyn,,-73.92084186,40.67883441
12/31/2018,Retail Dealer,MINI LLC,,11835,QUEENS BLVD,,FOREST HILLS,11375,7182682580,Queens,,-73.83191969,40.71490399
12/31/2018,Retail Dealer,MD KAMAL UDDIN,,S/E/C,PARK AVENUE SOUTH,E.28TH STREET,NEW YORK,10016,212-686-9138,Manhattan,"Sidewalk Cafe Type: Enclosed, Square Feet: 501, Tables: 14, Chairs: 47",-73.98407438,40.74332402
12/31/2018,Retail Dealer,ASTORIA GOURMET DELI NY INC,,3214,ASTORIA BLVD,,ASTORIA,11102,7187772929,Queens,,-73.91740141,40.76986465
12/31/2017,Retail Dealer,"ALSAIDI, FUAD M.",LUCKY LELAND,1859,ARCHER ST,,BRONX,10460,7188237868,Bronx,,-73.86465864,40.83776601
03/31/2018,market,"MASTER FOOD, INC.",,3008,CHURCH AVE,,BROOKLYN,11226,718-703-9577,Brooklyn,"Product Category: Fruits, Vegetables, Soft Drinks, or Flowers, 4 foot stands: 0, 5 foot stands: 4, 5.01 to 10 foot stands: 0",-73.94937031,40.65080984
03/31/2018,market,U.S. SUPERMARKET INC.,,8266,BROADWAY,,ELMHURST,11373,9178078088,Queens,"Product Category: Fruits, Vegetables, Soft Drinks, or Flowers, 4 foot stands: 13, 5 foot stands: 0, 5.01 to 10 foot stands: 0",-73.88080073,40.74167697
12/31/2018,Retail Dealer,"KALAM, NUR",,S/E/C,BROADWAY,W 96TH ST,NEW YORK,10025,6464786618,Manhattan,,-73.97192005,40.79445346
12/31/2017,Retail Dealer,KINGS DELI & GRILL NY CORP,,592,ALBANY AVE,,BROOKLYN,11203,6462067989,Brooklyn,,-73.93975413,40.66018138
12/31/2017,Retail Dealer,BIG P CORP.,MA DELI & GROCERY,148,E 103RD ST,,NEW YORK,10029,2127229127,Manhattan,,-73.94740448,40.79018781
03/31/2018,market,GREENFRESH SUPERMARKET INC.,GEORGES GENERAL CONTRACTING,527,DEKALB AVE,,BROOKLYN,11205,9176238270,Brooklyn,"Product Category: Fruits, Vegetables, Soft Drinks, or Flowers, 4 foot stands: 3, 5 foot stands: 0, 5.01 to 10 foot stands: 0",-73.95577652,40.69087524
12/31/2017,Retail Dealer,NEW BLONDIE FOOD CORP,,607,GREENWOOD AVE,,BROOKLYN,11218,7186861003,Brooklyn,,-73.97562369,40.65151008
12/31/2018,Retail Dealer,"MARTE, SANTANA",MARTES GROCERY,362,AUDUBON AVE,,NEW YORK,10033,212-928-2266,Manhattan,,-73.93135531,40.85009657
03/31/2018,market,MORELOS INC.,ST JESUS PHARMACY,298,IRVING AVE,,BROOKLYN,11237,347-933-3724,Brooklyn,"Product Category: Fruits, Vegetables, Soft Drinks, or Flowers, 4 foot stands: 5, 5 foot stands: 0, 5.01 to 10 foot stands: 0",-73.91443093,40.69903957
12/31/2018,Retail Dealer,"PARK, YOUNG RAN",,N/W/C,BROADWAY,WAVERLY PLACE,NEW YORK,10003,6464101610,Manhattan,,-73.99326016,40.7295792
12/31/2017,Retail Dealer,FLATBUSH GARDEN DELI CORP,,1864,NOSTRAND AVE,,BROOKLYN,11226,631-552-3775,Brooklyn,,-73.94845586,40.64029691
12/31/2017,Retail Dealer,"MASHALLAH DELI, CORP.",,Oct-05,SURF AVE,,BROOKLYN,11224,718-265-1667,Brooklyn,,-73.98789429,40.5745288
12/31/2017,Retail Dealer,MAMI GROCERY CORP,,235,BUSHWICK AVE,,BROOKLYN,11206,3476593477,Brooklyn,,-73.9398697,40.70790754
12/31/2018,Retail Dealer,CRESCENT GOURMET DELI & GROCERY INC.,,2702,CRESCENT ST,,ASTORIA,11102,347-944-2837,Queens,,-73.92371517,40.77034109
03/31/2018,market,LOS TRES HERMANOS DELI GROCERY CORP.,,190,KNICKERBOCKER AVE,,BROOKLYN,11237,347-458-8193,Brooklyn,"Product Category: Fruits, Vegetables, Soft Drinks, or Flowers, 4 foot stands: 1, 5 foot stands: 0, 5.01 to 10 foot stands: 0",-73.92705179,40.7037473
12/31/2017,Retail Dealer,980 COLUMBUS FOOD CORP.,,980,COLUMBUS AVE,,NEW YORK,10025,9179223734,Manhattan,,-73.961739,40.80080183
12/31/2017,Retail Dealer,DIOMAR GROCERY CORP,,6401,COOPER AVE,,GLENDALE,11385,5169340856,Queens,,-73.89187101,40.69797208
12/31/2018,Retail Dealer,EK EXPRESS WAY NY INC.,,7514,18TH AVE,,BROOKLYN,11214,646-750-9252,Brooklyn,,-73.99614611,40.61323928
12/31/2018,Retail Dealer,J & J NEWS INC.,,85,BROAD ST,,NEW YORK,10004,516-263-9884,Manhattan,,-74.01155941,40.70421449
12/31/2017,Retail Dealer,1738 FINEST DELI INC,,1738A,E GUN HILL RD,,BRONX,10469,718-379-1188,Bronx,"Product Category: Ice Cream, 4 foot stands: 5, 5 foot stands: 0, 5.01 to 10 foot stands: 0",-73.83502302,40.86457616
12/31/2018,Retail Dealer,DOUBLE A & H DELI CORP,,960,MYRTLE AVE,,BROOKLYN,11206,9175185940,Brooklyn,,-73.9430755,40.69607374
12/31/2017,Retail Dealer,ABDOU KINGS DELI INC.,,2407,FREDERICK DOUGLASS BLVD,,NEW YORK,10027,917-442-6344,Manhattan,,-73.94936641,40.81265153
12/31/2017,Retail Dealer,P & A CANDY & DELI INC.,,1040,41ST AVE,,LONG IS CITY,11101,7187061001,Queens,,-73.94506781,40.75533676
03/31/2018,market,ILKE CORP.,CARNIVAL FRESH MARKET,128-132,CHURCH AVE,,BROOKLYN,11218,7189727402,Brooklyn,"Product Category: Fruits, Vegetables, Soft Drinks, or Flowers, 4 foot stands: 20, 5 foot stands: 0, 5.01 to 10 foot stands: 0",-73.97886982,40.6430266
12/31/2018,Retail Dealer,AZ GROCERY CORP II,,3301,CHURCH AVE,,BROOKLYN,11203,718-402-2430,Brooklyn,,-73.9465304,40.65096501
12/31/2018,Retail Dealer,SAVEMORE DELI GROCERY CORP.,,1363,WEBSTER AVE,,BRONX,10456,3477503268,Bronx,,-73.90752941,40.83602977
03/31/2018,market,LEX34 FRUIT & VEGETABLE CORP.,,136,E 34TH ST,,NEW YORK,10016,2124779159,Manhattan,"Product Category: Fruits, Vegetables, Soft Drinks, or Flowers, 4 foot stands: 0, 5 foot stands: 6, 5.01 to 10 foot stands: 0",-73.97945421,40.74627938
12/31/2018,Retail Dealer,DUBAI SMOKE SHOP CORP,,161,RIVINGTON ST,,NEW YORK,10002,2126628783,Manhattan,,-73.98527784,40.7191374
12/31/2017,Retail Dealer,"447 MARKET, INC.",EIS COLLECTIONS,447,BROADWAY,,NEW YORK,10013,2129666100,Manhattan,,-74.00105341,40.72039269
12/31/2018,Retail Dealer,"C.J. HAMILTON, INC.",BIG E'S DELI,180,W SERVICE RD,,STATEN ISLAND,10314,7186126734,Staten Island,,-74.19366235,40.58803261
12/31/2018,Retail Dealer,348 S & M FOOD CORP.,,348,BROADWAY,,STATEN ISLAND,10310,7189817527,Staten Island,,-74.11686468,40.63277501
12/31/2017,Retail Dealer,592 DELI & FOOD CORP,,592,TRINITY AVE,,BRONX,10455,7187857576,Bronx,,-73.90969467,40.81430705
03/31/2018,market,INTERMEX PRODUCE INC.,,9818,37TH AVE,,CORONA,11368,7182045456,Queens,"Product Category: Fruits, Vegetables, Soft Drinks, or Flowers, 4 foot stands: 2, 5 foot stands: 0, 5.01 to 10 foot stands: 0",-73.86883179,40.75208578
12/31/2017,Retail Dealer,MOAZEB BROTHER DELI INC,BAYSIDE THRIFT SHOP INC,2255,BEDFORD AVE,,BROOKLYN,11226,347-442-0048,Brooklyn,,-73.95576108,40.64892681
12/31/2017,Retail Dealer,ST. NICK'S 1633 FOOD CENTER CORP.,,1633,SAINT NICHOLAS AVE,,NEW YORK,10040,2129275371,Manhattan,,-73.92889837,40.85594679
12/31/2018,Retail Dealer,BIG APPLE FOOD MARKET CORP,,219,E BROADWAY,,NEW YORK,10002,347-744-8420,Manhattan,,-73.98734946,40.71428765
03/31/2018,market,JN NATURAL FRUIT CORP.,,202,AVENUE OF THE AMERICAS,,NEW YORK,10013,9178175447,Manhattan,"Product Category: Fruits, Vegetables, Soft Drinks, or Flowers, 4 foot stands: 8, 5 foot stands: 0, 5.01 to 10 foot stands: 0",-74.00350327,40.72678793
12/31/2018,Retail Dealer,LAHORE INC.,,132,CROSBY ST,,NEW YORK,10012,212-965-1777,Manhattan,,-73.99621182,40.72478425
12/31/2017,Retail Dealer,ACATLAN FOOD INC,BK CELL PHONE XS,585,MIDLAND AVE,,STATEN ISLAND,10306,7189800089,Staten Island,,-74.09285043,40.57218354
12/31/2017,Retail Dealer,MELROSE FOOD CORP,,259,MELROSE ST,,BROOKLYN,11206,7183662831,Brooklyn,,-73.92982364,40.70190454
12/31/2017,Retail Dealer,"VERDI, HAMID",DAVE DISCOUNT CONVENIENCE STORE,16916,JAMAICA AVE,,JAMAICA,11432,7182915309,Queens,,-73.79051526,40.70693939
12/31/2017,Retail Dealer,DUANE READE,ARJAY WIRELESS,200,WATER ST,,NEW YORK,10038,718-386-6692,Manhattan,,-74.00427051,40.70731657
12/31/2017,Retail Dealer,"ARN DELI SUPERMARKET, INC.",,8701,111TH ST,,RICHMOND HILL,11418,718-847-0725,Queens,,-73.8369788,40.69649936
12/31/2017,Retail Dealer,SALAM GOURMET DELI INC,,500,W 157TH ST,,NEW YORK,10032,9292807556,Manhattan,,-73.94245241,40.83303056
03/31/2018,market,H & Y FRUIT AND VEGETABLES CORP,,156,E 188TH ST,,BRONX,10468,9178487674,Bronx,"Product Category: Fruits, Vegetables, Soft Drinks, or Flowers, 4 foot stands: 3, 5 foot stands: 0, 5.01 to 10 foot stands: 0",-73.89840514,40.86164118
03/31/2018,market,"AHMED, MD JU",OZONE PARK SUPERMARKET & HALAL MEAT,7819,101ST AVE,,OZONE PARK,11416,7187551712,Queens,"Product Category: Fruits, Vegetables, Soft Drinks, or Flowers, 4 foot stands: 2, 5 foot stands: 0, 5.01 to 10 foot stands: 0",-73.85918387,40.68052663
12/31/2017,Retail Dealer,2020 COFFEE & DELI CORP,,649,ALLERTON AVE,,BRONX,10467,6469452754,Bronx,,-73.86901321,40.86540474
12/31/2018,Retail Dealer,"KIM, DOK K.",KD FOOD MARKET,8502,21ST AVE,,BROOKLYN,11214,718-372-1630,Brooklyn,,-73.99554165,40.60378344
12/31/2017,Retail Dealer,"HEIGHTS LIBERTY GROCERY & DELI, INC.",,3894,BROADWAY,,NEW YORK,10032,2129230087,Manhattan,,-73.94227137,40.83760864
12/31/2017,Retail Dealer,JEFFERY & MICHELLE INC,,9055,CORONA AVE,,ELMHURST,11373,7186662746,Queens,,-73.87396471,40.74227079
12/31/2018,Retail Dealer,"Z CHEMISTS, LLC",,40,W 57TH ST,,NEW YORK,10019,2129566000,Manhattan,,-73.97535165,40.76353754
12/31/2017,Retail Dealer,RAFI GOLDIN DELI CORP,,2123,CHURCH AVE,,BROOKLYN,11226,7188565050,Brooklyn,,-73.95958739,40.65027316
12/31/2018,Retail Dealer,"TEJEDA, MANUEL A",ANGELICA'S GROCERY,101,KINGSTON AVE,,BROOKLYN,11213,718-778-4149,Brooklyn,,-73.94151311,40.67653842
12/31/2017,Retail Dealer,GREEN LEAF DELI INC,,574,AMSTERDAM AVE,,NEW YORK,10024,2127994900,Manhattan,,-73.97418307,40.78884102
12/31/2018,Retail Dealer,51-02 KINGS DELI CORP.,,5102,31ST AVE,,WOODSIDE,11377,7189327474,Queens,,-73.90775825,40.75698723
12/31/2018,Retail Dealer,106 DELI INC.,,10531,LIBERTY AVE,,OZONE PARK,11417,718-848-8304,Queens,,-73.83531388,40.6828829
12/31/2017,Retail Dealer,18TH AVE. PHARMACY CORP.,,5411,18TH AVE,,BROOKLYN,11204,7183313600,Brooklyn,,-73.98395123,40.62533177
12/31/2018,Retail Dealer,MR. GRILL DELI GROCERY CORP,,1431,PROSPECT AVE,,BRONX,10456,347-577-1553,Bronx,,-73.89638449,40.83362691
03/31/2018,market,"RICHMOND FRUIT, INC.",JUST RECOVERY,3868,RICHMOND AVE,,STATEN ISLAND,10312,7183569503,Staten Island,"Product Category: Fruits, Vegetables, Soft Drinks, or Flowers, 4 foot stands: 2, 5 foot stands: 0, 5.01 to 10 foot stands: 0",-74.16462721,40.54364488
12/31/2017,Retail Dealer,144 DELI GROCERY STORE CORP,,144,NAGLE AVE,,NEW YORK,10040,9174999172,Manhattan,,-73.92585237,40.86120098
03/31/2018,market,"KIN SHING TRADING, INC.",,133,MOTT ST,,NEW YORK,10013,2123438708,Manhattan,"Product Category: Fruits, Vegetables, Soft Drinks, or Flowers, 4 foot stands: 2, 5 foot stands: 0, 5.01 to 10 foot stands: 0",-73.99680019,40.71839172
12/31/2017,Retail Dealer,"S & I BUISNESS, INC.",,2691,E 14TH ST,,BROOKLYN,11235,7187698846,Brooklyn,,-73.95492425,40.58606249
03/31/2018,market,J&E MEAT & PRODUCE CORP.,,385,BROADWAY,,BROOKLYN,11211,7182187858,Brooklyn,"Product Category: Fruits, Vegetables, Soft Drinks, or Flowers, 4 foot stands: 4, 5 foot stands: 0, 5.01 to 10 foot stands: 0",-73.95461505,40.70729124
03/31/2018,market,"RAMIREZ, RUBEN",GUERRERO FLOWERS,4419,BROADWAY,,NEW YORK,10040,2123048440,Manhattan,"Product Category: Fruits, Vegetables, Soft Drinks, or Flowers, 4 foot stands: 2, 5 foot stands: 0, 5.01 to 10 foot stands: 0",-73.93311351,40.85578463
12/31/2018,Retail Dealer,"NEW MORRIS DELI & GROCERY, INC.",,744,MORRIS PARK AVE,,BRONX,10462,7189313536,Bronx,,-73.86455246,40.84554165
03/31/2018,market,"JOFRE, ANGEL",ANGELS FLOWER SHOP,3551,JUNCTION BLVD,,CORONA,11368,7184260459,Queens,"Product Category: Fruits, Vegetables, Soft Drinks, or Flowers, 4 foot stands: 1, 5 foot stands: 0, 5.01 to 10 foot stands: 0",-73.87160916,40.75300566
12/31/2018,Retail Dealer,"7-ELEVEN, INC.",7 ELEVEN STORE #36979H,246,W 23RD ST,,NEW YORK,10011,9728680711,Manhattan,,-73.99701186,40.74466452
12/31/2017,Retail Dealer,WIN MARKET NY INC.,,10201,101ST AVE,,OZONE PARK,11416,7188503038,Queens,,-73.84064671,40.68579713
03/31/2018,market,"MG FRESH FRUITS, INC.",B.H. CONSTRUCTION USA,2319,65TH ST,,BROOKLYN,11204,7186451639,Brooklyn,"Product Category: Fruits, Vegetables, Soft Drinks, or Flowers, 4 foot stands: 0, 5 foot stands: 3, 5.01 to 10 foot stands: 0",-73.9787031,40.61219709
12/31/2018,Retail Dealer,N.A. CANDY STORE INC.,,1581,1ST AVE,,NEW YORK,10028,2128611202,Manhattan,,-73.95113929,40.77448133
03/31/2018,market,SHAJALAL SUPERMARKET & HALAL MEAT INC,AT&T MOBILITY,7505,101ST AVE,,OZONE PARK,11416,7188431590,Queens,"Product Category: Fruits, Vegetables, Soft Drinks, or Flowers, 4 foot stands: 2, 5 foot stands: 0, 5.01 to 10 foot stands: 0",-73.86206268,40.67970943
12/31/2018,Retail Dealer,"532 MADISON AVENUE GOURMET FOODS, INC.",SMILERS,532,MADISON AVE,,NEW YORK,10022,2126441090,Manhattan,"Vehicle Spaces: 118, Bicycle Spaces: 11",-73.97370676,40.76046307
12/31/2017,Retail Dealer,STARLING DESHI GROCERY & HALAL MEAT INC,,2085,STARLING AVE,,BRONX,10462,347-998-3878,Bronx,,-73.8553096,40.83602
